Date,INVE-A.ST,INVE-B.ST
2020-11-25,134.7136993408203,135.76898193359375
2020-11-26,135.51353454589844,136.4078826904297
2020-11-27,134.8279571533203,135.76898193359375
2020-11-30,134.8279571533203,135.4495086669922
2020-12-01,134.2566375732422,135.1300506591797
2020-12-02,135.3992462158203,135.632080078125
2020-12-03,133.6853485107422,134.58241271972656
2020-12-04,134.14239501953125,134.94754028320312
2020-12-07,134.14239501953125,134.81060791015625
2020-12-08,135.62777709960938,136.4078826904297
2020-12-09,135.05648803710938,135.22132873535156
2020-12-10,133.91384887695312,134.4911651611328
2020-12-11,133.22830200195312,133.62405395507812
2020-12-14,133.79959106445312,133.9891357421875
2020-12-15,133.91384887695312,134.1716766357422
2020-12-16,133.6853485107422,134.0804443359375
2020-12-17,135.05648803710938,135.49514770507812
2020-12-18,134.2566375732422,134.5367889404297
2020-12-21,131.40011596679688,131.47915649414062
2020-12-22,132.656982421875,132.6200714111328
2020-12-23,133.22830200195312,133.2589569091797
2020-12-24,133.22830200195312,133.2589569091797
2020-12-25,133.22830200195312,133.2589569091797
2020-12-28,135.74203491210938,135.72335815429688
2020-12-29,137.3416748046875,137.22935485839844
2020-12-30,136.5418701171875,136.72735595703125
2020-12-31,136.5418701171875,136.72735595703125
2021-01-01,136.5418701171875,136.72735595703125
2021-01-04,138.5985565185547,139.19174194335938
2021-01-05,136.65611267089844,136.95553588867188
2021-01-06,136.65611267089844,136.95553588867188
2021-01-07,138.7128448486328,139.51121520996094
2021-01-08,141.22657775878906,141.70175170898438
2021-01-11,139.6269073486328,140.05882263183594
2021-01-12,140.08395385742188,140.51519775390625
2021-01-13,140.08395385742188,140.42393493652344
2021-01-14,141.22657775878906,141.70175170898438
2021-01-15,140.99806213378906,141.291015625
2021-01-18,141.34083557128906,141.97557067871094
