Date,^FCHI,^GDAXI
2020-10-30,4594.240234375,11556.48046875
2020-11-02,4691.14013671875,11788.2802734375
2020-11-03,4805.60986328125,12088.98046875
2020-11-04,4922.85009765625,12324.2197265625
2020-11-05,4983.990234375,12568.08984375
2020-11-06,4960.8798828125,12480.01953125
2020-11-09,5336.31982421875,13095.9697265625
2020-11-10,5418.97021484375,13163.1103515625
2020-11-11,5445.2099609375,13216.1796875
2020-11-12,5362.56982421875,13052.9501953125
2020-11-13,5380.16015625,13076.7197265625
2020-11-16,5471.47998046875,13138.6103515625
2020-11-17,5483.0,13133.4697265625
2020-11-18,5511.4501953125,13201.8896484375
2020-11-19,5474.66015625,13086.16015625
2020-11-20,5495.89013671875,13137.25
2020-11-23,5492.14990234375,13126.9697265625
2020-11-24,5558.419921875,13292.4404296875
2020-11-25,5571.2900390625,13289.7998046875
2020-11-26,5566.7900390625,13286.5703125
2020-11-27,5598.18017578125,13335.6796875
2020-11-30,5518.5498046875,13291.16015625
2020-12-01,5581.64013671875,13382.2998046875
2020-12-02,5583.009765625,13313.240234375
2020-12-03,5574.35986328125,13252.8603515625
2020-12-04,5609.14990234375,13298.9599609375
2020-12-07,5573.3798828125,13271.0
2020-12-08,5560.669921875,13278.490234375
2020-12-09,5546.81982421875,13340.259765625
2020-12-10,5549.64990234375,13295.73046875
2020-12-11,5507.5498046875,13114.2998046875
2020-12-14,5527.83984375,13223.16015625
2020-12-15,5530.31005859375,13362.8701171875
2020-12-16,5547.68017578125,13565.98046875
2020-12-17,5549.4599609375,13667.25
2020-12-18,5527.83984375,13630.509765625
2020-12-21,5393.33984375,13246.2998046875
2020-12-22,5466.85986328125,13418.1103515625
2020-12-23,5527.58984375,13587.23046875
2020-12-24,5522.009765625,13587.23046875
2020-12-25,5522.009765625,13587.23046875
2020-12-28,5588.3798828125,13790.2900390625
2020-12-29,5611.7900390625,13761.3798828125
2020-12-30,5599.41015625,13718.7802734375
2020-12-31,5551.41015625,13718.7802734375
2021-01-01,5551.41015625,13718.7802734375
2021-01-04,5588.9599609375,13726.740234375
2021-01-05,5564.60009765625,13651.2197265625
2021-01-06,5630.60009765625,13891.9697265625
2021-01-07,5669.85009765625,13968.240234375
2021-01-08,5706.8798828125,14049.5302734375
2021-01-11,5662.43017578125,13936.66015625
2021-01-12,5650.97021484375,13925.0595703125
2021-01-13,5662.669921875,13939.7099609375
2021-01-14,5681.14013671875,13988.7001953125
2021-01-15,5611.68994140625,13787.73046875
2021-01-18,5617.27001953125,13848.349609375
2021-01-19,5598.60986328125,13815.0595703125
2021-01-20,5628.43994140625,13921.3701171875
2021-01-21,5590.7900390625,13906.669921875
2021-01-22,5559.56982421875,13873.9697265625
2021-01-25,5472.35986328125,13643.9501953125
2021-01-26,5523.52001953125,13870.990234375
2021-01-27,5459.6201171875,13620.4599609375
2021-01-28,5510.52001953125,13665.9296875
2021-01-29,5399.2099609375,13432.8701171875
2021-02-01,5461.68017578125,13622.01953125
2021-02-02,5563.10986328125,13835.16015625
2021-02-03,5563.0498046875,13933.6298828125
2021-02-04,5608.5400390625,14060.2900390625
2021-02-05,5659.259765625,14056.7197265625
2021-02-08,5686.02978515625,14059.91015625
2021-02-09,5691.5400390625,14011.7998046875
2021-02-10,5670.7998046875,13932.9697265625
2021-02-11,5669.81982421875,14040.91015625
2021-02-12,5703.669921875,14049.8896484375
2021-02-15,5786.25,14109.48046875
2021-02-16,5786.52978515625,14064.599609375
2021-02-17,5765.83984375,13909.26953125
2021-02-18,5728.330078125,13886.9296875
2021-02-19,5773.5498046875,13993.23046875
2021-02-22,5767.43994140625,13950.0400390625
2021-02-23,5779.83984375,13864.8095703125
2021-02-24,5797.97998046875,13976.0
2021-02-25,5783.89013671875,13879.330078125
2021-02-26,5703.22021484375,13786.2900390625
2021-03-01,5792.7900390625,14012.8203125
2021-03-02,5809.72998046875,14039.7998046875
2021-03-03,5830.06005859375,14080.0302734375
2021-03-04,5830.64990234375,14056.33984375
2021-03-05,5782.64990234375,13920.6904296875
2021-03-08,5902.990234375,14380.91015625
2021-03-09,5924.97021484375,14437.9404296875
2021-03-10,5990.5498046875,14540.25
2021-03-11,6033.759765625,14569.3896484375
2021-03-12,6046.5498046875,14502.3896484375
2021-03-15,6035.97021484375,14461.419921875
2021-03-16,6055.43017578125,14557.580078125
2021-03-17,6054.81982421875,14596.6103515625
2021-03-18,6062.7900390625,14775.51953125
2021-03-19,5997.9599609375,14621.0
2021-03-22,5968.47998046875,14657.2099609375
2021-03-23,5945.2998046875,14662.01953125
2021-03-24,5947.2900390625,14610.3896484375
2021-03-25,5952.41015625,14621.3603515625
2021-03-26,5988.81005859375,14748.9404296875
2021-03-29,6015.509765625,14817.7197265625
2021-03-30,6088.0400390625,15008.6103515625
2021-03-31,6067.22998046875,15008.33984375
2021-04-01,6102.9599609375,15107.169921875
2021-04-02,6102.9599609375,15107.169921875
2021-04-05,6102.9599609375,15107.169921875
2021-04-06,6131.33984375,15212.6796875
2021-04-07,6130.66015625,15176.3603515625
2021-04-08,6165.72021484375,15202.6796875
2021-04-09,6169.41015625,15234.16015625
2021-04-12,6161.68017578125,15215.0
2021-04-13,6184.10009765625,15234.3603515625
2021-04-14,6208.580078125,15209.150390625
2021-04-15,6234.14013671875,15255.330078125
2021-04-16,6287.06982421875,15459.75
2021-04-19,6296.68994140625,15368.3896484375
2021-04-20,6165.10986328125,15129.509765625
2021-04-21,6210.5498046875,15195.9697265625
2021-04-22,6267.27978515625,15320.51953125
2021-04-23,6257.93994140625,15279.6201171875
2021-04-26,6275.52001953125,15296.33984375
2021-04-27,6273.759765625,15249.26953125
2021-04-28,6306.97998046875,15292.1796875
2021-04-29,6302.56982421875,15154.2001953125
2021-04-30,6269.47998046875,15135.91015625
2021-05-03,6307.89990234375,15236.4697265625
2021-05-04,6251.75,14856.48046875
2021-05-05,6339.47021484375,15170.7802734375
2021-05-06,6357.08984375,15196.740234375
2021-05-07,6385.509765625,15399.650390625
2021-05-10,6385.990234375,15400.41015625
2021-05-11,6267.39013671875,15119.75
2021-05-12,6279.35009765625,15150.2197265625
2021-05-13,6288.330078125,15199.6796875
2021-05-14,6385.14013671875,15416.6396484375
2021-05-17,6367.35009765625,15396.6201171875
2021-05-18,6353.669921875,15386.580078125
2021-05-19,6262.5498046875,15113.5595703125
