Date,P911.DE,VOW3.DE
2023-04-12,108.18124389648438,101.39396667480469
2023-04-13,108.22684478759766,101.84632873535156
2023-04-14,108.45488739013672,103.15494537353516
2023-04-17,106.9498291015625,102.50871276855469
2023-04-18,106.26571655273438,102.2502212524414
2023-04-19,105.90086364746094,101.34549713134766
2023-04-20,103.16439819335938,98.21126556396484
2023-04-21,104.89749145507812,98.46976470947266
2023-04-24,104.94310760498047,98.550537109375
2023-04-25,104.6694564819336,97.53272247314453
2023-04-26,104.53263092041016,97.92045593261719
2023-04-27,103.52925872802734,98.550537109375
2023-04-28,103.43804931640625,99.90762329101562
2023-05-01,103.43804931640625,99.90762329101562
2023-05-02,100.74720001220703,99.55220031738281
2023-05-03,100.97523498535156,100.34384155273438
2023-05-04,101.88739013671875,100.94159698486328
2023-05-05,105.30795288085938,102.71874237060547
2023-05-08,103.7116928100586,102.68643188476562
2023-05-09,103.25560760498047,102.10482025146484
2023-05-10,104.21337890625,102.33100128173828
2023-05-11,104.30459594726562,103.82361602783203
2023-05-12,104.30459594726562,103.47649383544922
2023-05-15,105.03431701660156,103.04259490966797
2023-05-16,103.1187973022461,101.18550109863281
2023-05-17,102.38906860351562,101.11607360839844
2023-05-18,104.98870086669922,104.39636993408203
2023-05-19,107.99880981445312,104.30957794189453
2023-05-22,109.77749633789062,104.5872802734375
2023-05-23,109.77749633789062,105.1426773071289
2023-05-24,105.53599548339844,103.5459213256836
2023-05-25,104.76066589355469,102.52191925048828
2023-05-26,107.58833312988281,103.9277572631836
2023-05-29,106.90422821044922,104.34429168701172
2023-05-30,106.72179412841797,103.09467315673828
2023-05-31,105.94647216796875,101.16815185546875
2023-06-01,105.94647216796875,102.4698486328125
2023-06-02,107.63394165039062,105.4724349975586
2023-06-05,107.99880981445312,106.34024047851562
2023-06-06,106.08329010009766,107.6419448852539
2023-06-07,106.58497619628906,107.90227508544922
2023-06-08,107.08666229248047,109.13455963134766
2023-06-09,106.44815063476562,109.58580780029297
2023-06-12,107.13226318359375,112.380126953125
2023-06-13,107.95320892333984,113.54297637939453
2023-06-14,106.9498291015625,114.32400512695312
2023-06-15,104.25899505615234,112.88345336914062
2023-06-16,104.57823944091797,111.96359252929688
2023-06-19,103.84851837158203,111.06107330322266
2023-06-20,102.48028564453125,109.42960357666016
2023-06-21,101.79617309570312,108.49237823486328
2023-06-22,100.3823471069336,106.73942565917969
2023-06-23,98.87728881835938,106.18403625488281
2023-06-26,99.28775787353516,106.5137939453125
2023-06-27,98.28438568115234,104.74348449707031
2023-06-28,99.74383544921875,105.62864685058594
2023-06-29,103.38963317871094,106.23609924316406
2023-06-30,104.72457885742188,106.68736267089844
2023-07-03,104.63251495361328,107.41631317138672
2023-07-04,105.13887023925781,107.19068145751953
2023-07-05,104.26425170898438,107.2774658203125
2023-07-06,100.85782623291016,105.31623077392578
2023-07-07,101.59434509277344,106.18403625488281
2023-07-10,102.37690734863281,105.90634155273438
2023-07-11,103.66582489013672,106.5137939453125
2023-07-12,105.09284210205078,107.22539520263672
2023-07-13,105.32301330566406,107.52044677734375
2023-07-14,105.59920501708984,106.87828063964844
2023-07-17,105.18490600585938,105.92369079589844
2023-07-18,103.61978912353516,106.49644470214844
2023-07-19,104.03408813476562,107.39895629882812
2023-07-20,103.52772521972656,107.65928649902344
2023-07-21,102.37690734863281,108.40560150146484
2023-07-24,102.69914245605469,108.9957046508789
2023-07-25,102.1927719116211,108.71800994873047
2023-07-26,100.07527160644531,107.17332458496094
2023-07-27,101.13401794433594,104.96910858154297
2023-07-28,103.34358978271484,105.24681091308594
2023-07-31,102.37690734863281,104.62199401855469
2023-08-01,103.48169708251953,104.13602447509766
2023-08-02,104.58647918701172,103.3202896118164
2023-08-03,101.50228881835938,103.1293716430664
2023-08-04,101.73245239257812,102.90375518798828
2023-08-07,99.61493682861328,102.6781234741211
2023-08-08,97.77362823486328,101.029296875
2023-08-09,96.71487426757812,101.4284896850586
2023-08-10,96.9910659790039,102.12272644042969
2023-08-11,96.39263916015625,101.53262329101562
2023-08-14,96.25455474853516,101.44584655761719
2023-08-15,95.47198486328125,100.43920135498047
2023-08-16,95.97835540771484,99.88380432128906
2023-08-17,95.88628387451172,99.53668212890625
2023-08-18,93.99893951416016,99.32841491699219
2023-08-21,93.7687759399414,99.2763442993164
2023-08-22,93.07828521728516,99.29369354248047
2023-08-23,92.34176635742188,98.70359802246094
2023-08-24,91.99191284179688,97.3498306274414
2023-08-25,92.11160278320312,97.28040313720703
2023-08-28,92.3877944946289,97.99199676513672
2023-08-29,94.50530242919922,98.68624114990234
2023-08-30,92.98622131347656,98.4259033203125
2023-08-31,93.7687759399414,98.09613037109375
2023-09-01,90.3715591430664,94.0001220703125
2023-09-04,91.034423828125,93.9827651977539
2023-09-05,92.84811401367188,94.13896942138672
2023-09-06,93.7687759399414,93.28852081298828
2023-09-07,93.12431335449219,91.77854919433594
2023-09-08,93.26242065429688,92.90668487548828
2023-09-11,92.84811401367188,93.77449035644531
2023-09-12,92.20366668701172,94.59021759033203
2023-09-13,91.734130859375,94.64228820800781
2023-09-14,89.5613784790039,94.27781677246094
2023-09-15,91.23697662353516,95.28446197509766
2023-09-18,88.60389709472656,93.23645782470703
2023-09-19,87.75689697265625,95.2323989868164
2023-09-20,87.13085174560547,97.03742218017578
2023-09-21,85.36318969726562,96.86386108398438
2023-09-22,85.58415222167969,99.34577178955078
2023-09-25,85.6209716796875,98.28705596923828
2023-09-26,82.69329071044922,95.63157653808594
2023-09-27,80.96246337890625,94.486083984375
2023-09-28,80.88880920410156,94.3819580078125
2023-09-29,81.9383544921875,94.53816223144531
2023-10-02,82.45391845703125,94.59021759033203
2023-10-03,82.50916290283203,92.94139862060547
2023-10-04,82.8774185180664,93.34059143066406
2023-10-05,81.23865509033203,92.42072296142578
2023-10-06,82.14089965820312,92.66370391845703
2023-10-09,81.0177001953125,91.74383544921875
2023-10-10,82.54598999023438,93.8265609741211
2023-10-11,82.96949005126953,94.83320617675781
2023-10-12,83.2272720336914,94.26045989990234
2023-10-13,83.4113998413086,93.4447250366211
2023-10-16,83.17202758789062,94.26045989990234
2023-10-17,84.09268188476562,94.17367553710938
2023-10-18,84.29522705078125,93.39266204833984
2023-10-19,84.05587005615234,91.3793716430664
2023-10-20,82.04883575439453,89.50491333007812
2023-10-23,81.03610229492188,88.72389221191406
2023-10-24,80.00497436523438,88.32470703125
2023-10-25,79.65512084960938,87.4742660522461
2023-10-26,76.89315795898438,86.75399017333984
2023-10-27,75.604248046875,86.16388702392578
2023-10-30,76.65379333496094,86.03370666503906
2023-10-31,75.99092102050781,86.63249969482422
2023-11-01,75.6963119506836,86.59778594970703
2023-11-02,79.80243682861328,89.36607360839844
2023-11-03,82.98789978027344,91.15373992919922
2023-11-06,83.15361785888672,91.17108917236328
2023-11-07,82.28820037841797,90.4247817993164
2023-11-08,82.01200866699219,90.59834289550781
2023-11-09,81.23865509033203,91.01488494873047
2023-11-10,80.48371124267578,89.9561767578125
2023-11-13,80.90721893310547,91.17108917236328
2023-11-14,84.55301666259766,93.58357238769531
2023-11-15,84.05587005615234,95.37124633789062
2023-11-16,82.93266296386719,93.94805145263672
2023-11-17,83.70600891113281,94.45137023925781
2023-11-20,83.63235473632812,94.45137023925781
2023-11-21,82.60122680664062,92.7331314086914
2023-11-22,81.27548217773438,92.68106842041016
2023-11-23,77.79540252685547,92.49015045166016
2023-11-24,79.26844787597656,92.85462188720703
2023-11-27,77.74016571044922,92.09095764160156
2023-11-28,77.51920318603516,91.1884536743164
2023-11-29,78.14524841308594,92.75048065185547
2023-11-30,77.39031219482422,92.3512954711914
2023-12-01,77.24301147460938,92.87197875976562
2023-12-04,76.74585723876953,93.54886627197266
2023-12-05,77.05887603759766,94.20838928222656
2023-12-06,77.61127471923828,99.25898742675781
2023-12-07,75.82520294189453,98.53003692626953
2023-12-08,76.92998504638672,99.67552947998047
2023-12-11,75.62265014648438,100.3697738647461
2023-12-12,75.34645080566406,99.83173370361328
2023-12-13,74.8124771118164,99.17221069335938
2023-12-14,74.57310485839844,100.43920135498047
2023-12-15,74.57310485839844,100.63011169433594
2023-12-18,74.40738677978516,99.62346649169922
2023-12-19,74.05754852294922,99.06807708740234
2023-12-20,74.00230407714844,98.68624114990234
2023-12-21,73.92864990234375,97.59281158447266
2023-12-22,73.72611236572266,97.6795883178711
2023-12-25,73.72611236572266,97.6795883178711
2023-12-26,73.72611236572266,97.6795883178711
2023-12-27,73.74451446533203,97.88787078857422
2023-12-28,73.56039428710938,97.33247375488281
2023-12-29,73.56039428710938,97.02006530761719
2024-01-01,73.56039428710938,97.02006530761719
2024-01-02,73.74451446533203,97.95728302001953
2024-01-03,72.10575103759766,96.20433807373047
2024-01-04,71.55335998535156,97.47132110595703
2024-01-05,70.61428833007812,98.28705596923828
2024-01-08,70.8720703125,98.92922973632812
2024-01-09,71.35081481933594,98.35647583007812
2024-01-10,71.18509674072266,98.39118957519531
2024-01-11,71.20350646972656,98.26969146728516
2024-01-12,69.5094985961914,97.17626953125
2024-01-15,67.70501708984375,96.74237823486328
2024-01-16,67.87073516845703,96.56880950927734
2024-01-17,68.62567138671875,94.31253051757812
2024-01-18,68.64408874511719,93.8265609741211
2024-01-19,67.92597961425781,92.75048065185547
2024-01-22,66.839599609375,93.67035675048828
2024-01-23,68.51519012451172,98.73831176757812
2024-01-24,69.36219787597656,100.66482543945312
2024-01-25,68.110107421875,99.65817260742188
2024-01-26,70.41175079345703,100.09207916259766
2024-01-29,70.65110778808594,100.63011169433594
2024-01-30,71.55335998535156,101.22021484375
2024-01-31,72.84227752685547,103.9971694946289
2024-02-01,72.45559692382812,102.55663299560547
2024-02-02,75.49376678466797,103.96246337890625
2024-02-05,75.99092102050781,103.337646484375
2024-02-06,74.7756576538086,102.43514251708984
2024-02-07,74.70199584960938,102.15744018554688
2024-02-08,75.18074035644531,103.04259490966797
2024-02-09,73.87340545654297,102.90375518798828
2024-02-12,74.57310485839844,103.9277572631836
2024-02-13,74.24166870117188,102.93846893310547
2024-02-14,73.3946762084961,102.20951080322266
2024-02-15,72.91592407226562,103.42443084716797
2024-02-16,74.2232666015625,103.84097290039062
2024-02-19,73.32101440429688,104.1186752319336
2024-02-20,72.80545043945312,102.4698486328125
2024-02-21,74.44422149658203,103.77155303955078
2024-02-22,74.72042083740234,106.21875
2024-02-23,76.10140228271484,107.60723114013672
2024-02-26,75.95408630371094,106.75678253173828
2024-02-27,77.4639663696289,107.67665100097656
2024-02-28,78.3662109375,109.23868560791016
2024-02-29,79.4894027709961,108.77008056640625
2024-03-01,79.59988403320312,103.4070816040039
2024-03-04,77.11412048339844,104.72612762451172
2024-03-05,77.05887603759766,103.4070816040039
2024-03-06,76.94840240478516,101.34170532226562
2024-03-07,76.34075927734375,101.13343811035156
2024-03-08,75.604248046875,101.0987319946289
2024-03-11,74.16802215576172,101.72354125976562
2024-03-12,82.67488098144531,104.89968872070312
2024-03-13,79.10272979736328,98.72095489501953
2024-03-14,80.61260986328125,98.00936126708984
2024-03-15,81.34913635253906,98.73831176757812
2024-03-18,84.55301666259766,100.1614990234375
2024-03-19,85.78668975830078,101.7756118774414
2024-03-20,86.08130645751953,102.00123596191406
2024-03-21,86.00764465332031,102.20951080322266
2024-03-22,86.09971618652344,102.4698486328125
2024-03-25,84.58983612060547,103.59799194335938
2024-03-26,85.51049041748047,105.22945404052734
2024-03-27,86.15496063232422,105.6633529663086
2024-03-28,84.95809936523438,106.60057830810547
2024-03-29,84.95809936523438,106.60057830810547
2024-04-01,84.95809936523438,106.60057830810547
2024-04-02,84.84762573242188,106.47908020019531
2024-04-03,86.4495620727539,108.86553192138672
2024-04-04,87.31497955322266,111.51232147216797
2024-04-05,85.71304321289062,109.68994903564453
2024-04-08,86.4495620727539,109.42960357666016
2024-04-09,86.7994155883789,108.2580795288086
2024-04-10,87.40705108642578,107.60723114013672
2024-04-11,87.68324279785156,106.73942565917969
2024-04-12,85.47367095947266,107.34688568115234
2024-04-15,85.74987030029297,106.99977111816406
2024-04-16,83.09838104248047,104.7000961303711
2024-04-17,82.78535461425781,105.0472183227539
2024-04-18,82.9510726928711,105.82823181152344
2024-04-19,82.78535461425781,105.17738342285156
2024-04-22,82.3802719116211,105.26416778564453
2024-04-23,83.7980728149414,105.30754852294922
2024-04-24,84.12950897216797,104.22280883789062
2024-04-25,82.34344482421875,103.09467315673828
2024-04-26,82.67488098144531,104.22280883789062
2024-04-29,80.35482788085938,104.78688049316406
2024-04-30,77.05887603759766,99.92720031738281
2024-05-01,77.05887603759766,99.92720031738281
2024-05-02,76.78268432617188,99.23295593261719
2024-05-03,77.0772933959961,100.23092651367188
2024-05-06,77.61127471923828,101.48922729492188
2024-05-07,78.27413940429688,102.4438247680664
2024-05-08,75.12549591064453,101.70618438720703
2024-05-09,74.8124771118164,101.87974548339844
2024-05-10,75.07025909423828,101.48922729492188
2024-05-13,77.33507537841797,103.05127716064453
2024-05-14,78.66082000732422,105.741455078125
2024-05-15,77.40872955322266,105.17738342285156
2024-05-16,76.85633850097656,104.43975830078125
2024-05-17,75.86203002929688,104.48314666748047
2024-05-20,74.42579650878906,103.44178771972656
2024-05-21,73.26577758789062,103.39839935302734
2024-05-22,70.63270568847656,102.74755096435547
2024-05-23,69.61997985839844,102.40042877197266
2024-05-24,69.52791595458984,102.79093170166016
2024-05-27,69.82251739501953,104.48314666748047
2024-05-28,69.43584442138672,106.99977111816406
2024-05-29,67.59453582763672,104.83026885986328
2024-05-30,69.10440826416016,107.41959381103516
2024-05-31,69.87776184082031,107.888671875
2024-06-03,71.00096893310547,107.84176635742188
2024-06-04,70.26443481445312,107.04432678222656
2024-06-05,69.73046112060547,107.04432678222656
2024-06-06,69.80411529541016,106.43451690673828
2024-06-07,69.39901733398438,105.6370849609375
2024-06-10,69.90238952636719,105.40254211425781
2024-06-11,69.97837829589844,104.32365417480469
2024-06-12,68.72469329833984,102.77569580078125
2024-06-13,66.8251724243164,99.2106704711914
2024-06-14,67.07211303710938,98.03797149658203
2024-06-17,66.52124786376953,98.64777374267578
2024-06-18,66.52124786376953,98.64777374267578
2024-06-19,65.02062225341797,98.50704956054688
2024-06-20,65.79942321777344,99.30448913574219
2024-06-21,65.78043365478516,98.22560119628906
2024-06-24,66.8251724243164,99.63284301757812
2024-06-25,67.54698944091797,99.9612045288086
2024-06-26,67.54698944091797,98.31941986083984
2024-06-27,67.54698944091797,97.52198028564453
2024-06-28,66.0273666381836,98.88231658935547
2024-07-01,65.87541198730469,99.49212646484375
2024-07-02,64.7166976928711,99.2106704711914
2024-07-03,65.4955062866211,99.91429138183594
2024-07-04,66.29330444335938,100.94627380371094
2024-07-05,67.5849838256836,100.2426528930664
2024-07-08,68.64871215820312,100.19574737548828
2024-07-09,68.93363952636719,100.00811004638672
2024-07-10,71.45999908447266,99.67975616455078
2024-07-11,71.27005004882812,100.52410125732422
2024-07-12,71.76392364501953,101.83753204345703
2024-07-15,71.5169906616211,101.50917053222656
2024-07-16,68.15483856201172,100.33646392822266
2024-07-17,68.4587631225586,99.86738586425781
2024-07-18,69.75043487548828,100.94627380371094
2024-07-19,68.00286865234375,99.0699462890625
2024-07-22,68.9906234741211,100.05502319335938
2024-07-23,65.47650909423828,99.11685943603516
2024-07-24,65.34354400634766,98.83540344238281
2024-07-25,65.53349304199219,98.17869567871094
2024-07-26,66.35028839111328,98.31941986083984
2024-07-29,66.0273666381836,97.850341796875
2024-07-30,65.9513931274414,97.61579895019531
2024-07-31,66.25531768798828,96.81835174560547
2024-08-01,65.40052795410156,93.04694366455078
2024-08-02,65.19158172607422,90.87040710449219
2024-08-05,64.2798080444336,88.09345245361328
2024-08-06,63.17808532714844,87.32415771484375
2024-08-07,63.91890335083008,88.46871948242188
2024-08-08,63.254066467285156,88.43119049072266
2024-08-09,62.988136291503906,88.13097381591797
2024-08-12,62.988136291503906,87.71818542480469
2024-08-13,62.3422966003418,87.19281768798828
2024-08-14,63.12110137939453,86.8926010131836
2024-08-15,63.95689010620117,88.8252182006836
2024-08-16,64.35579681396484,89.36935424804688
2024-08-19,65.45751190185547,90.34503936767578
2024-08-20,65.57148742675781,90.119873046875
2024-08-21,67.09110260009766,90.51390838623047
2024-08-22,66.80616760253906,90.55142974853516
2024-08-23,66.31230163574219,91.00175476074219
2024-08-26,66.16033935546875,90.79535675048828
2024-08-27,66.35028839111328,90.8328857421875
2024-08-28,66.16033935546875,90.34503936767578
2024-08-29,66.97712707519531,90.19493103027344
2024-08-30,67.28105163574219,90.23246002197266
2024-09-02,66.29330444335938,91.3582534790039
2024-09-03,64.16584014892578,90.26998901367188
2024-09-04,63.3680419921875,89.1441879272461
2024-09-05,63.78593826293945,88.95655822753906
2024-09-06,62.988136291503906,86.3109359741211
2024-09-09,63.026126861572266,86.08578491210938
2024-09-10,61.94340133666992,83.17748260498047
2024-09-11,63.425025939941406,83.68408203125
2024-09-12,62.41828155517578,84.39708709716797
2024-09-13,62.41828155517578,86.66744232177734
2024-09-16,63.99488067626953,85.44783020019531
2024-09-17,64.39378356933594,86.61115264892578
2024-09-18,64.64071655273438,86.8926010131836
2024-09-19,65.30555725097656,88.03715515136719
2024-09-20,61.73445129394531,85.20391082763672
2024-09-23,63.235076904296875,87.0239486694336
2024-09-24,64.60272979736328,88.43119049072266
2024-09-25,64.7166976928711,87.36168670654297
2024-09-26,67.92688751220703,89.1441879272461
2024-09-27,70.96612548828125,91.11433410644531
2024-09-30,67.90789794921875,89.2755355834961
2024-10-01,68.173828125,87.53055572509766
2024-10-02,67.43301391601562,87.09899139404297
2024-10-03,65.76143646240234,85.72927856445312
2024-10-04,66.59722900390625,88.16850280761719
2024-10-07,67.47100830078125,88.01839447021484
2024-10-08,67.47100830078125,86.76126098632812
2024-10-09,66.0463638305664,87.66189575195312
2024-10-10,65.89440155029297,87.36168670654297
2024-10-11,67.41402435302734,86.91136169433594
2024-10-14,66.0463638305664,86.46105194091797
2024-10-15,64.81167602539062,86.10454559326172
2024-10-16,63.95689010620117,85.59793090820312
2024-10-17,63.273067474365234,85.05380249023438
2024-10-18,63.937896728515625,86.23588562011719
2024-10-21,64.20382690429688,85.4103012084961
2024-10-22,63.709957122802734,85.67298889160156
2024-10-23,63.728946685791016,85.33525085449219
2024-10-24,65.68546295166016,87.15528869628906
2024-10-25,66.74919128417969,86.57362365722656
2024-10-28,63.44402313232422,86.17959594726562
2024-10-29,63.064117431640625,83.42139434814453
2024-10-30,61.924400329589844,84.32202911376953
2024-10-31,61.39253616333008,83.4401626586914
2024-11-01,61.73445129394531,83.02737426757812
2024-11-04,62.836177825927734,82.80221557617188
2024-11-05,62.74119567871094,82.63334655761719
2024-11-06,59.64497756958008,79.10585021972656
2024-11-07,62.114356994628906,80.47557067871094
2024-11-08,61.35454559326172,78.93698120117188
2024-11-11,61.10760498046875,79.31224822998047
2024-11-12,60.21483612060547,78.73058319091797
2024-11-13,59.398040771484375,76.7979736328125
2024-11-14,60.02488327026367,78.16768646240234
2024-11-15,60.02488327026367,78.78688049316406
2024-11-18,60.02488327026367,78.74935150146484
2024-11-19,58.0303840637207,77.84871673583984
2024-11-20,55.4090461730957,76.70415496826172
2024-11-21,54.345314025878906,76.21630859375
2024-11-22,54.782203674316406,76.74168395996094
2024-11-25,54.782203674316406,76.74168395996094
2024-11-26,55.88392639160156,75.46578216552734
2024-11-27,55.92191696166992,75.35320281982422
2024-11-28,55.92191696166992,75.35320281982422
2024-11-29,56.11186981201172,75.72846984863281
2024-12-02,56.2258415222168,75.67218017578125
2024-12-03,55.88392639160156,75.39073181152344
2024-12-04,55.940914154052734,76.34764862060547
2024-12-05,56.035888671875,77.09818267822266
2024-12-06,56.39679718017578,77.99881744384766
2024-12-09,58.0303840637207,79.1246109008789
2024-12-10,58.0303840637207,79.1246109008789
2024-12-11,57.783447265625,80.7757797241211
2024-12-12,57.84043502807617,81.47001647949219
2024-12-13,57.650482177734375,82.5770492553711
2024-12-16,56.263832092285156,80.90711975097656
2024-12-17,56.263832092285156,81.30115509033203
2024-12-18,56.07387924194336,82.22055053710938
2024-12-19,55.82693862915039,81.92034149169922
2024-12-20,55.67497634887695,83.30882263183594
2024-12-23,55.086124420166016,81.65765380859375
2024-12-24,55.086124420166016,81.65765380859375
2024-12-25,55.086124420166016,81.65765380859375
2024-12-26,55.086124420166016,81.65765380859375
2024-12-27,55.27607727050781,83.17748260498047
2024-12-30,55.485023498535156,83.17748260498047
2024-12-31,55.485023498535156,83.17748260498047
2025-01-01,55.485023498535156,83.17748260498047
2025-01-02,55.295074462890625,81.9578628540039
2025-01-03,54.42129135131836,81.45125579833984
2025-01-06,56.681724548339844,83.94676971435547
2025-01-07,57.82143783569336,84.22821807861328
2025-01-08,57.82143783569336,83.79666137695312
2025-01-09,56.567752838134766,84.15316009521484
2025-01-10,55.92191696166992,84.77235412597656
2025-01-13,56.7197151184082,85.27896118164062
2025-01-14,56.66272735595703,86.19835662841797
2025-01-15,58.04937744140625,87.56807708740234
2025-01-16,57.89741897583008,87.19281768798828
2025-01-17,57.89741897583008,87.64312744140625
2025-01-20,57.89741897583008,89.12542724609375
2025-01-21,57.89741897583008,88.43119049072266
2025-01-22,56.83368682861328,88.03715515136719
2025-01-23,56.98564910888672,89.50069427490234
2025-01-24,56.98564910888672,89.50069427490234
2025-01-27,59.64497756958008,91.92115020751953
2025-01-28,58.61923599243164,91.77104187011719
