Date,VIXY,^VIX
2023-06-30,99.83999633789062,13.59000015258789
2023-07-03,99.04000091552734,13.569999694824219
2023-07-04,99.04000091552734,13.569999694824219
2023-07-05,100.95999908447266,14.180000305175781
2023-07-06,106.27999877929688,15.4399995803833
2023-07-07,103.87999725341797,14.829999923706055
2023-07-10,103.04000091552734,15.069999694824219
2023-07-11,102.19999694824219,14.84000015258789
2023-07-12,96.4800033569336,13.539999961853027
2023-07-13,97.12000274658203,13.609999656677246
2023-07-14,95.95999908447266,13.34000015258789
2023-07-17,95.76000213623047,13.479999542236328
2023-07-18,94.23999786376953,13.300000190734863
2023-07-19,96.31999969482422,13.760000228881836
2023-07-20,96.16000366210938,13.989999771118164
2023-07-21,94.91999816894531,13.600000381469727
2023-07-24,93.36000061035156,13.90999984741211
2023-07-25,93.23999786376953,13.859999656677246
2023-07-26,90.83999633789062,13.1899995803833
2023-07-27,95.5199966430664,14.40999984741211
2023-07-28,91.5999984741211,13.329999923706055
2023-07-31,90.68000030517578,13.630000114440918
2023-08-01,91.87999725341797,13.930000305175781
2023-08-02,100.5199966430664,16.09000015258789
2023-08-03,99.95999908447266,15.920000076293945
2023-08-04,103.44000244140625,17.100000381469727
2023-08-07,98.0,15.770000457763672
2023-08-08,100.16000366210938,15.989999771118164
2023-08-09,99.12000274658203,15.960000038146973
2023-08-10,99.4800033569336,15.850000381469727
2023-08-11,95.55999755859375,14.84000015258789
2023-08-14,93.91999816894531,14.819999694824219
2023-08-15,99.31999969482422,16.459999084472656
2023-08-16,100.91999816894531,16.780000686645508
2023-08-17,105.80000305175781,17.889999389648438
2023-08-18,103.12000274658203,17.299999237060547
2023-08-21,100.44000244140625,17.1299991607666
2023-08-22,100.83999633789062,16.969999313354492
2023-08-23,97.4800033569336,15.979999542236328
2023-08-24,101.19999694824219,17.200000762939453
2023-08-25,96.80000305175781,15.680000305175781
2023-08-28,93.12000274658203,15.079999923706055
2023-08-29,90.68000030517578,14.449999809265137
2023-08-30,87.5999984741211,13.880000114440918
2023-08-31,86.08000183105469,13.569999694824219
2023-09-01,84.87999725341797,13.09000015258789
2023-09-04,84.87999725341797,13.09000015258789
2023-09-05,85.76000213623047,14.010000228881836
2023-09-06,87.12000274658203,14.449999809265137
2023-09-07,86.95999908447266,14.399999618530273
2023-09-08,85.23999786376953,13.84000015258789
2023-09-11,83.04000091552734,13.800000190734863
2023-09-12,83.68000030517578,14.229999542236328
2023-09-13,82.19999694824219,13.479999542236328
2023-09-14,79.68000030517578,12.819999694824219
2023-09-15,82.72000122070312,13.789999961853027
2023-09-18,82.16000366210938,14.0
2023-09-19,81.5999984741211,14.109999656677246
2023-09-20,84.63999938964844,15.140000343322754
2023-09-21,91.4000015258789,17.540000915527344
2023-09-22,91.5999984741211,17.200000762939453
2023-09-25,91.4000015258789,16.899999618530273
2023-09-26,100.68000030517578,18.940000534057617
2023-09-27,95.83999633789062,18.219999313354492
2023-09-28,91.5999984741211,17.34000015258789
2023-09-29,93.19999694824219,17.520000457763672
2023-10-02,93.5199966430664,17.610000610351562
2023-10-03,102.23999786376953,19.780000686645508
2023-10-04,97.04000091552734,18.579999923706055
2023-10-05,95.87999725341797,18.489999771118164
2023-10-06,94.4800033569336,17.450000762939453
2023-10-09,93.23999786376953,17.700000762939453
2023-10-10,90.12000274658203,17.030000686645508
2023-10-11,88.5199966430664,16.09000015258789
2023-10-12,90.4800033569336,16.690000534057617
2023-10-13,101.4800033569336,19.31999969482422
2023-10-16,91.63999938964844,17.209999084472656
2023-10-17,94.16000366210938,17.8799991607666
2023-10-18,99.91999816894531,19.219999313354492
2023-10-19,104.91999816894531,21.399999618530273
2023-10-20,105.76000213623047,21.709999084472656
2023-10-23,102.04000091552734,20.3700008392334
2023-10-24,97.63999938964844,18.969999313354492
2023-10-25,103.80000305175781,20.190000534057617
2023-10-26,104.76000213623047,20.68000030517578
2023-10-27,108.16000366210938,21.270000457763672
2023-10-30,100.27999877929688,19.75
2023-10-31,93.68000030517578,18.139999389648438
2023-11-01,89.5999984741211,16.8700008392334
2023-11-02,86.63999938964844,15.65999984741211
2023-11-03,84.5999984741211,14.90999984741211
2023-11-06,81.80000305175781,14.890000343322754
2023-11-07,81.36000061035156,14.8100004196167
2023-11-08,79.91999816894531,14.449999809265137
2023-11-09,83.08000183105469,15.289999961853027
2023-11-10,79.5199966430664,14.170000076293945
2023-11-13,78.91999816894531,14.760000228881836
2023-11-14,78.12000274658203,14.15999984741211
2023-11-15,76.4000015258789,14.180000305175781
2023-11-16,75.23999786376953,14.319999694824219
2023-11-17,74.12000274658203,13.800000190734863
2023-11-20,73.55999755859375,13.40999984741211
2023-11-21,72.0,13.350000381469727
2023-11-22,72.68000030517578,12.850000381469727
2023-11-23,72.68000030517578,12.850000381469727
2023-11-24,69.55999755859375,12.460000038146973
2023-11-27,69.95999908447266,12.6899995803833
2023-11-28,69.12000274658203,12.6899995803833
2023-11-29,70.16000366210938,12.979999542236328
2023-11-30,69.04000091552734,12.920000076293945
2023-12-01,68.5999984741211,12.630000114440918
2023-12-04,69.0,13.079999923706055
2023-12-05,68.36000061035156,12.850000381469727
2023-12-06,68.80000305175781,12.970000267028809
2023-12-07,68.80000305175781,13.0600004196167
