Date,ASML.AS,IFX.DE
2022-07-29,538.3262939453125,25.800621032714844
2022-08-01,547.6311645507812,25.970684051513672
2022-08-02,535.709228515625,25.71316146850586
2022-08-03,553.0588989257812,26.991046905517578
2022-08-04,559.8309936523438,27.724735260009766
2022-08-05,543.5081176757812,26.782115936279297
2022-08-08,544.674072265625,26.772396087646484
2022-08-09,515.3319702148438,25.39247703552246
2022-08-10,528.6427001953125,26.30108642578125
2022-08-11,533.2093505859375,26.573183059692383
2022-08-12,537.4843139648438,26.69465446472168
2022-08-15,544.2855834960938,26.69465446472168
2022-08-16,541.6621704101562,26.72380828857422
2022-08-17,528.4485473632812,25.285581588745117
2022-08-18,541.3706665039062,25.985260009765625
2022-08-19,529.6143188476562,25.470216751098633
2022-08-22,510.6683654785156,24.50330352783203
2022-08-23,511.4457092285156,24.585905075073242
2022-08-24,515.720703125,24.566469192504883
2022-08-25,517.0809326171875,24.974613189697266
2022-08-26,506.5877685546875,24.260358810424805
2022-08-29,489.00189208984375,23.55096435546875
2022-08-30,476.4683837890625,24.1826171875
2022-08-31,470.8818054199219,23.61412811279297
2022-09-01,453.73309326171875,23.089370727539062
2022-09-02,470.3959655761719,24.10001564025879
2022-09-05,463.6434020996094,23.50237464904785
2022-09-06,465.00360107421875,23.638425827026367
2022-09-07,461.457275390625,23.82792091369629
2022-09-08,466.36383056640625,24.017414093017578
2022-09-09,483.7552795410156,24.712234497070312
2022-09-12,485.6013488769531,25.198122024536133
2022-09-13,465.8294982910156,23.934812545776367
2022-09-14,465.1493225097656,23.82792091369629
2022-09-15,454.1703796386719,23.75989532470703
2022-09-16,451.7900390625,23.444068908691406
2022-09-19,453.8302917480469,23.6627197265625
2022-09-20,452.3729553222656,23.580116271972656
2022-09-21,458.3482360839844,24.197193145751953
2022-09-22,434.5442199707031,23.108806610107422
2022-09-23,429.5891418457031,22.316808700561523
2022-09-26,434.49566650390625,22.345964431762695
2022-09-27,437.021728515625,22.564611434936523
2022-09-28,436.92462158203125,22.42856216430664
2022-09-29,419.6303405761719,21.665719985961914
2022-09-30,421.28204345703125,22.069005966186523
2022-10-03,428.7632141113281,22.438283920288086
2022-10-04,455.5306091308594,24.017414093017578
2022-10-05,453.2474060058594,24.765682220458984
2022-10-06,462.96331787109375,24.86285972595215
2022-10-07,434.5442199707031,23.954248428344727
2022-10-10,420.3590087890625,23.346891403198242
2022-10-11,403.1131896972656,22.642353057861328
2022-10-12,402.2874450683594,22.77840232849121
2022-10-13,399.6154479980469,23.429492950439453
2022-10-14,386.15899658203125,23.123382568359375
2022-10-17,389.1709289550781,23.740459442138672
2022-10-18,392.1343078613281,24.04656982421875
2022-10-19,424.099609375,24.07086181640625
2022-10-20,439.4508056640625,24.619915008544922
2022-10-21,446.49481201171875,24.396406173706055
2022-10-24,464.3721008300781,24.906587600708008
2022-10-25,481.9093322753906,25.533384323120117
2022-10-26,476.90557861328125,25.407052993774414
2022-10-27,469.6186828613281,24.517879486083984
2022-10-28,466.7524719238281,24.48386573791504
2022-10-31,464.420654296875,23.944530487060547
2022-11-01,467.9669494628906,24.36725616455078
2022-11-02,458.9797058105469,24.05142593383789
2022-11-03,442.09307861328125,23.920238494873047
2022-11-04,452.5194091796875,25.037778854370117
2022-11-07,464.6021423339844,25.58197593688965
2022-11-08,488.7676696777344,27.38947296142578
2022-11-09,483.2134704589844,26.947317123413086
2022-11-10,530.2778930664062,28.847135543823242
2022-11-11,537.3911743164062,28.404979705810547
2022-11-14,550.8380737304688,30.61090660095215
2022-11-15,564.4798583984375,31.4660701751709
2022-11-16,544.406982421875,31.150243759155273
2022-11-17,550.5457763671875,30.975322723388672
2022-11-18,556.7821044921875,31.18911361694336
2022-11-21,549.1815185546875,30.615766525268555
2022-11-22,555.9049682617188,30.77610969543457
2022-11-23,568.7673950195312,30.790685653686523
2022-11-24,562.7260131835938,30.95102882385254
2022-11-25,559.4127807617188,30.708087921142578
2022-11-28,552.2997436523438,29.775178909301758
2022-11-29,545.478759765625,29.736310958862305
2022-11-30,546.7454223632812,30.630342483520508
2022-12-01,567.3058471679688,31.412622451782227
2022-12-02,559.99755859375,31.193971633911133
2022-12-05,557.7564697265625,31.155101776123047
2022-12-06,553.2741088867188,30.421411514282227
2022-12-07,550.7406005859375,29.99382972717285
2022-12-08,556.1973266601562,30.586612701416016
2022-12-09,562.5310668945312,30.401975631713867
2022-12-12,554.5408325195312,30.270788192749023
2022-12-13,578.0243530273438,31.650707244873047
2022-12-14,570.61865234375,30.90243911743164
2022-12-15,537.3911743164062,29.488508224487305
2022-12-16,526.6724853515625,28.82284164428711
2022-12-19,523.5543212890625,28.584758758544922
2022-12-20,516.4410400390625,28.521591186523438
2022-12-21,531.2523803710938,28.949174880981445
2022-12-22,509.4252624511719,28.074575424194336
2022-12-23,503.6763000488281,27.880220413208008
2022-12-26,503.6763000488281,27.880220413208008
2022-12-27,497.2451171875,27.68586540222168
2022-12-28,488.96258544921875,27.272863388061523
2022-12-29,503.48138427734375,27.880220413208008
2022-12-30,490.9113464355469,27.6275577545166
2023-01-02,503.6763000488281,27.88994026184082
2023-01-03,506.9892883300781,28.225200653076172
2023-01-04,523.2620239257812,29.075504302978516
2023-01-05,526.0878295898438,28.900583267211914
2023-01-06,537.3911743164062,29.595401763916016
2023-01-09,571.5931396484375,30.295080184936523
2023-01-10,567.79296875,29.950101852416992
2023-01-11,577.5369873046875,30.05213737487793
2023-01-12,584.0656127929688,30.499155044555664
2023-01-13,589.2301025390625,30.897581100463867
2023-01-16,591.6661376953125,30.868427276611328
2023-01-17,590.8865966796875,31.35431480407715
2023-01-18,597.9022827148438,31.538955688476562
2023-01-19,575.4907836914062,30.46514129638672
