Date,XLRE,XLU
2023-07-31,35.662193298339844,62.99375534057617
2023-08-01,35.59682846069336,62.22359848022461
2023-08-02,35.447410583496094,62.22359848022461
2023-08-03,34.96183395385742,60.80536651611328
2023-08-04,34.616329193115234,60.100955963134766
2023-08-07,35.05521774291992,60.09156036376953
2023-08-08,34.87778854370117,60.373329162597656
2023-08-09,34.96183395385742,60.504817962646484
2023-08-10,34.84977340698242,60.31697463989258
2023-08-11,34.91514205932617,60.64570236206055
2023-08-14,34.7283821105957,60.16669464111328
2023-08-15,34.37353515625,59.18990707397461
2023-08-16,33.95331954956055,59.452884674072266
2023-08-17,33.70119094848633,59.32139587402344
2023-08-18,33.7945671081543,59.63134002685547
2023-08-21,33.50509262084961,59.255645751953125
2023-08-22,33.60781478881836,59.42470932006836
2023-08-23,34.102725982666016,59.659523010253906
2023-08-24,33.9439811706543,59.312007904052734
2023-08-25,34.03736114501953,59.76283645629883
2023-08-28,34.308170318603516,59.753440856933594
2023-08-29,34.70036697387695,59.978851318359375
2023-08-30,34.8217658996582,59.706478118896484
2023-08-31,34.569637298583984,59.133548736572266
2023-09-01,34.550960540771484,58.83300018310547
2023-09-04,34.550960540771484,58.83300018310547
2023-09-05,34.205448150634766,57.93134307861328
2023-09-06,34.140079498291016,58.062835693359375
2023-09-07,34.420223236083984,58.8236083984375
2023-09-08,34.196109771728516,59.34018325805664
2023-09-11,34.214786529541016,59.58437728881836
2023-09-12,34.214786529541016,59.659523010253906
2023-09-13,33.86927795410156,60.373329162597656
2023-09-14,34.485591888427734,61.25620651245117
2023-09-15,34.354862213134766,60.99321746826172
2023-09-18,34.054595947265625,60.94776916503906
2023-09-19,33.875762939453125,60.61637496948242
2023-09-20,33.941646575927734,60.673187255859375
2023-09-21,32.76507568359375,60.0388069152832
2023-09-22,32.539180755615234,59.9251823425293
2023-09-25,32.482704162597656,59.839969635009766
2023-09-26,31.908538818359375,58.05044937133789
2023-09-27,31.626157760620117,56.93318557739258
2023-09-28,31.955598831176758,55.702301025390625
2023-09-29,32.06855392456055,55.7969856262207
2023-10-02,31.484973907470703,53.20265197753906
2023-10-03,30.910808563232422,53.81809997558594
2023-10-04,31.240245819091797,53.761287689208984
2023-10-05,31.46615219116211,53.44883346557617
2023-10-06,31.588510513305664,54.206302642822266
2023-10-09,32.002662658691406,54.745994567871094
2023-10-10,32.11561584472656,55.493995666503906
2023-10-11,32.76507568359375,56.393489837646484
2023-10-12,32.33209991455078,55.52239990234375
2023-10-13,32.32269287109375,56.147308349609375
2023-10-16,32.65212631225586,56.724884033203125
2023-10-17,32.482704162597656,56.573387145996094
2023-10-18,31.767345428466797,56.081031799316406
2023-10-19,30.98610496520996,55.52239990234375
2023-10-20,30.82609748840332,54.9448356628418
2023-10-23,30.562545776367188,54.48088455200195
2023-10-24,30.948461532592773,55.88219451904297
2023-10-25,30.29899024963379,56.19465255737305
2023-10-26,30.939044952392578,56.67753601074219
2023-10-27,30.44959259033203,55.60761642456055
2023-10-30,30.543720245361328,56.033695220947266
2023-10-31,31.155532836914062,56.516578674316406
2023-11-01,31.3155517578125,57.160423278808594
2023-11-02,32.285037994384766,58.2303466796875
2023-11-03,33.04745864868164,58.57120895385742
2023-11-06,32.59565734863281,58.41971206665039
2023-11-07,32.32269287109375,57.9936408996582
2023-11-08,32.51094436645508,57.567562103271484
2023-11-09,32.0120735168457,56.81010055541992
2023-11-10,32.3697509765625,57.11308670043945
2023-11-13,32.0967903137207,56.43136215209961
2023-11-14,33.82869338989258,58.68482971191406
2023-11-15,33.90399932861328,58.50493240356445
2023-11-16,33.89458465576172,58.8173828125
2023-11-17,33.85693359375,58.97834777832031
2023-11-20,34.1204833984375,58.79844665527344
2023-11-21,33.95105743408203,58.92153549194336
2023-11-22,34.054595947265625,59.205589294433594
2023-11-23,34.054595947265625,59.205589294433594
2023-11-24,34.18637466430664,59.357078552246094
2023-11-27,34.30873107910156,59.4517707824707
2023-11-28,34.49699020385742,59.64113235473633
2023-11-29,34.76054000854492,59.16771697998047
2023-11-30,35.042911529541016,59.42336654663086
2023-12-01,35.77709197998047,60.15242385864258
2023-12-04,35.974761962890625,59.915714263916016
2023-12-05,35.82416534423828,59.48963928222656
2023-12-06,35.7017936706543,60.284976959228516
2023-12-07,35.74885559082031,60.15242385864258
2023-12-08,35.673561096191406,60.0388069152832
2023-12-11,35.795921325683594,60.42700958251953
2023-12-12,35.78650665283203,60.18083190917969
2023-12-13,37.08544158935547,62.45323181152344
2023-12-14,38.11140441894531,61.63895797729492
2023-12-15,37.65019226074219,60.56903076171875
2023-12-18,37.5465087890625,60.43235778808594
