Date,BMW.DE,MBG.DE,VOW3.DE
2022-06-01,67.7916488647461,53.207969665527344,127.46946716308594
2022-06-02,67.7916488647461,53.207969665527344,127.46946716308594
2022-06-03,67.7916488647461,53.207969665527344,126.56473541259766
2022-06-06,68.82091522216797,53.9432373046875,128.11570739746094
2022-06-07,68.00572967529297,53.57954788208008,127.35637664794922
2022-06-08,68.75504302978516,53.721858978271484,129.0850372314453
2022-06-09,68.06336975097656,52.931251525878906,126.98479461669922
2022-06-10,66.31773376464844,51.318416595458984,123.01045989990234
2022-06-13,64.2015609741211,49.13633346557617,117.27513122558594
2022-06-14,63.90513229370117,49.24701690673828,116.45120239257812
2022-06-15,65.49431610107422,50.156219482421875,118.79378509521484
2022-06-16,63.526363372802734,48.78055953979492,115.35260009765625
2022-06-17,63.89689636230469,48.962398529052734,114.43171691894531
2022-06-20,64.81912231445312,49.792537689208984,116.16039276123047
2022-06-21,65.59313201904297,50.733360290527344,118.32527160644531
2022-06-22,64.35801696777344,49.34979248046875,116.64505767822266
2022-06-23,61.67369079589844,46.31386184692383,112.33145904541016
2022-06-24,61.70662307739258,46.29804611206055,112.42839050292969
2022-06-27,62.35711669921875,46.835662841796875,112.1860580444336
2022-06-28,62.97467803955078,46.590572357177734,113.753173828125
2022-06-29,61.360782623291016,45.5390625,108.61561584472656
2022-06-30,60.487972259521484,43.657413482666016,102.92876434326172
2022-07-01,60.734989166259766,43.48347854614258,102.97723388671875
2022-07-04,59.936279296875,42.25803756713867,102.58949279785156
2022-07-05,58.87407684326172,40.34476089477539,97.58119201660156
2022-07-06,58.76703643798828,40.02061462402344,97.45193481445312
2022-07-07,61.57487487792969,42.57427978515625,102.55717468261719
2022-07-08,62.61237716674805,44.17131042480469,108.61561584472656
2022-07-11,60.75969696044922,42.360816955566406,105.23904418945312
2022-07-12,60.75969696044922,42.360816955566406,105.23904418945312
2022-07-13,59.664554595947266,40.73215866088867,103.67192840576172
2022-07-14,59.46693801879883,40.068050384521484,102.0240478515625
2022-07-15,61.854835510253906,41.79948043823242,106.82232666015625
2022-07-18,62.579437255859375,42.669151306152344,109.82730865478516
2022-07-19,64.33330535888672,44.62195587158203,114.07627868652344
2022-07-20,63.839263916015625,43.79181671142578,112.78380584716797
2022-07-21,63.31227111816406,43.546730041503906,109.76268005371094
2022-07-22,63.48519515991211,43.23838806152344,108.50252532958984
2022-07-25,64.2015609741211,43.83925247192383,107.14543151855469
2022-07-26,62.64530944824219,42.90633773803711,105.35213470458984
2022-07-27,63.0570182800293,44.47174072265625,105.65910339355469
2022-07-28,64.58032989501953,44.85913848876953,109.53650665283203
2022-07-29,65.44491577148438,45.23863220214844,110.90973663330078
2022-08-01,65.78250885009766,45.42047119140625,111.97602844238281
2022-08-02,66.76238250732422,45.697181701660156,114.31861877441406
2022-08-03,63.04878616333008,46.43245315551758,116.70968627929688
2022-08-04,62.801753997802734,46.748695373535156,115.99884033203125
2022-08-05,63.081722259521484,46.57476043701172,115.86959075927734
2022-08-08,64.30860900878906,47.808109283447266,117.6951904296875
2022-08-09,63.47695541381836,47.14399719238281,115.40106201171875
2022-08-10,64.21803283691406,47.84764099121094,117.8729019165039
2022-08-11,63.98747253417969,47.84764099121094,118.69684600830078
2022-08-12,64.67914581298828,48.17178726196289,119.81161499023438
2022-08-15,64.3250732421875,47.87926483154297,121.18485260009766
2022-08-16,65.25553131103516,48.401065826416016,121.65337371826172
2022-08-17,63.64164733886719,47.5076789855957,118.74531555175781
2022-08-18,64.13568878173828,47.7053337097168,120.29627227783203
2022-08-19,62.4229850769043,45.92646408081055,117.74365997314453
2022-08-22,60.12566375732422,44.20293045043945,112.6061019897461
2022-08-23,61.360782623291016,44.85913848876953,114.70635986328125
2022-08-24,61.047889709472656,44.139686584472656,114.20553588867188
2022-08-25,61.31961441040039,44.5191764831543,114.60943603515625
2022-08-26,60.208011627197266,43.48347854614258,113.85010528564453
2022-08-29,60.52914047241211,44.41639709472656,115.19104766845703
2022-08-30,60.77616500854492,44.87495040893555,117.85674285888672
2022-08-31,60.4962043762207,44.368961334228516,114.81945037841797
2022-09-01,59.9527473449707,43.48347854614258,112.78380584716797
2022-09-02,61.84659957885742,45.523250579833984,120.3285903930664
2022-09-05,59.64808654785156,42.40824890136719,115.91804504394531
2022-09-06,59.96097946166992,43.67322540283203,120.21551513671875
2022-09-07,60.99024963378906,44.34524154663086,120.13471984863281
2022-09-08,60.068023681640625,43.52301025390625,118.03446960449219
2022-09-09,60.52914047241211,44.566612243652344,118.72915649414062
2022-09-12,62.398284912109375,46.86728286743164,122.78427124023438
2022-09-13,61.640750885009766,46.06085968017578,120.13471984863281
