Date,BNP.PA,GLE.PA
2021-12-01,43.39142990112305,23.34146499633789
2021-12-02,43.28408432006836,23.394792556762695
2021-12-03,43.06938552856445,23.271726608276367
2021-12-06,43.96650695800781,23.509653091430664
2021-12-07,44.67193603515625,23.77219581604004
2021-12-08,44.57225799560547,23.952688217163086
2021-12-09,44.02784729003906,23.981407165527344
2021-12-10,43.48344039916992,23.86244010925293
2021-12-13,42.93904113769531,23.501449584960938
2021-12-14,43.0080451965332,23.735275268554688
2021-12-15,42.85469436645508,23.591697692871094
2021-12-16,43.67513656616211,24.06344985961914
2021-12-17,43.06938552856445,23.521961212158203
2021-12-20,43.261077880859375,23.271726608276367
2021-12-21,45.13199996948242,23.891157150268555
2021-12-22,45.507713317871094,24.153697967529297
2021-12-23,46.00611114501953,24.473669052124023
2021-12-24,45.814422607421875,24.55571174621582
2021-12-27,46.2974853515625,24.604938507080078
2021-12-28,46.63486099243164,24.732105255126953
2021-12-29,46.55051803588867,24.838764190673828
2021-12-30,46.51984786987305,24.810047149658203
2021-12-31,46.596519470214844,24.781333923339844
2022-01-03,46.926231384277344,24.98644256591797
2022-01-04,48.49810791015625,26.192485809326172
2022-01-05,48.559452056884766,26.459129333496094
2022-01-06,49.218875885009766,26.951393127441406
2022-01-07,49.456573486328125,27.23854637145996
2022-01-10,49.073184967041016,27.086763381958008
2022-01-11,49.349220275878906,27.140094757080078
2022-01-12,50.09299087524414,27.49698257446289
2022-01-13,51.34281921386719,28.095905303955078
2022-01-14,50.836753845214844,28.08769989013672
2022-01-17,50.64506530761719,28.18614959716797
2022-01-18,50.6143913269043,28.16153907775879
2022-01-19,50.14665985107422,27.628253936767578
2022-01-20,49.15753173828125,27.673377990722656
2022-01-21,47.87702941894531,27.041637420654297
2022-01-24,46.08279037475586,25.527931213378906
2022-01-25,47.585655212402344,26.28683853149414
2022-01-26,49.03485107421875,27.140094757080078
2022-01-27,49.456573486328125,27.226240158081055
2022-01-28,48.137725830078125,26.94729232788086
2022-01-31,48.306419372558594,26.816020965576172
2022-02-01,49.24187469482422,27.345203399658203
2022-02-02,48.66680145263672,27.624149322509766
2022-02-03,48.797149658203125,28.104108810424805
2022-02-04,49.303218841552734,27.92361068725586
2022-02-07,50.369022369384766,28.296911239624023
2022-02-08,50.60672378540039,28.793275833129883
2022-02-09,51.151126861572266,29.228107452392578
2022-02-10,51.03611373901367,30.17571258544922
2022-02-11,49.76327896118164,29.511157989501953
2022-02-14,47.347957611083984,27.726703643798828
2022-02-15,48.712806701660156,28.30511474609375
2022-02-16,48.11472702026367,27.804645538330078
2022-02-17,47.55498504638672,27.066253662109375
2022-02-18,47.478302001953125,26.557579040527344
2022-02-21,46.818885803222656,26.048908233642578
2022-02-22,46.51984786987305,25.78226661682129
2022-02-23,45.66106414794922,25.495115280151367
2022-02-24,42.24127960205078,22.397960662841797
2022-02-25,43.51411437988281,23.345565795898438
2022-02-28,40.26301193237305,21.036033630371094
2022-03-01,37.521820068359375,19.06698226928711
2022-03-02,38.311588287353516,19.116209030151367
2022-03-03,38.92116928100586,18.972631454467773
2022-03-04,36.18763732910156,17.069215774536133
2022-03-07,34.734615325927734,16.35133171081543
2022-03-08,35.85792922973633,17.28662872314453
2022-03-09,39.4272346496582,19.28029441833496
2022-03-10,37.8361930847168,18.18501091003418
2022-03-11,37.594661712646484,18.21782875061035
2022-03-14,39.112857818603516,18.931610107421875
2022-03-15,39.32756042480469,18.91109848022461
2022-03-16,41.67387008666992,20.638120651245117
2022-03-17,40.67707061767578,20.44121742248535
2022-03-18,40.90709686279297,20.100732803344727
2022-03-21,40.41636657714844,20.084325790405273
2022-03-22,41.09878921508789,20.36737823486328
2022-03-23,40.04832077026367,19.994077682495117
2022-03-24,39.18186950683594,19.764354705810547
2022-03-25,38.33842468261719,19.497711181640625
2022-03-28,39.15886688232422,19.698719024658203
2022-03-29,41.666202545166016,21.3395938873291
2022-03-30,40.7000732421875,20.810413360595703
2022-03-31,39.81829071044922,20.067914962768555
2022-04-01,39.6342658996582,20.01869010925293
2022-04-04,39.36589431762695,19.690515518188477
2022-04-05,37.571659088134766,18.59112548828125
2022-04-06,36.26431655883789,17.975799560546875
2022-04-07,35.70074462890625,17.61890983581543
2022-04-08,36.68604278564453,17.93887710571289
2022-04-11,37.37613296508789,18.829055786132812
2022-04-12,37.34929656982422,18.480369567871094
2022-04-13,37.5141487121582,18.64035415649414
2022-04-14,37.95887756347656,18.75521469116211
2022-04-15,37.95887756347656,18.75521469116211
2022-04-18,37.95887756347656,18.75521469116211
2022-04-19,38.14289855957031,19.009552001953125
2022-04-20,39.281551361083984,19.63308334350586
2022-04-21,40.178672790527344,19.94074821472168
2022-04-22,39.66493225097656,19.727434158325195
2022-04-25,38.99018096923828,19.25157928466797
2022-04-26,38.675804138183594,19.025959014892578
2022-04-27,38.14289855957031,18.886484146118164
2022-04-28,37.92436981201172,18.845462799072266
2022-04-29,38.11222839355469,19.009552001953125
2022-05-02,37.42213821411133,18.615739822387695
2022-05-03,39.350563049316406,19.20235252380371
2022-05-04,39.112857818603516,18.886484146118164
2022-05-05,38.87516403198242,18.402427673339844
2022-05-06,38.79082107543945,18.513187408447266
2022-05-09,38.223411560058594,18.049638748168945
2022-05-10,39.043853759765625,18.053739547729492
2022-05-11,39.98698043823242,18.56241226196289
2022-05-12,39.4195671081543,18.83315658569336
2022-05-13,40.16333770751953,19.14902687072754
2022-05-16,40.109657287597656,19.042367935180664
2022-05-17,41.022117614746094,19.731536865234375
2022-05-18,40.89943313598633,19.67410659790039
2022-05-19,40.78441619873047,20.080223083496094
2022-05-20,41.18313980102539,20.09663200378418
2022-05-23,42.89498519897461,20.949886322021484
2022-05-24,42.532867431640625,20.8924560546875
2022-05-25,42.68923568725586,21.817989349365234
2022-05-26,43.37232971191406,21.848695755004883
2022-05-27,44.07188415527344,21.82676124572754
2022-05-30,44.68913650512695,22.20399284362793
2022-05-31,43.70975875854492,21.93642234802246
2022-06-01,43.487552642822266,21.98028564453125
2022-06-02,43.37232971191406,21.901330947875977
2022-06-03,43.257110595703125,21.91448974609375
2022-06-06,43.849674224853516,22.493494033813477
2022-06-07,43.16657638549805,22.107492446899414
2022-06-08,42.86206817626953,21.958354949951172
2022-06-09,42.12959289550781,21.82676124572754
2022-06-10,39.99801254272461,20.484521865844727
2022-06-13,38.409610748291016,19.523897171020508
2022-06-14,38.9569091796875,19.664262771606445
2022-06-15,39.738765716552734,20.225723266601562
2022-06-16,39.109169006347656,19.813400268554688
2022-06-17,39.29022979736328,20.11606216430664
2022-06-20,39.78814697265625,20.59418296813965
2022-06-21,40.61937713623047,20.809114456176758
2022-06-22,40.36013412475586,20.69945526123047
2022-06-23,38.46722412109375,19.558990478515625
2022-06-24,39.450714111328125,20.00201416015625
2022-06-27,39.34372329711914,19.870424270629883
2022-06-28,39.43014144897461,20.028335571289062
2022-06-29,38.747047424316406,19.554603576660156
2022-06-30,37.335594177246094,18.326406478881836
2022-07-01,37.29032897949219,18.251840591430664
2022-07-04,37.2656364440918,18.085155487060547
2022-07-05,36.13400650024414,17.28244400024414
2022-07-06,35.747196197509766,17.171905517578125
2022-07-07,36.66484069824219,17.843904495239258
2022-07-08,37.41377639770508,18.269386291503906
2022-07-11,36.19161605834961,17.795652389526367
2022-07-12,36.059932708740234,17.85706329345703
2022-07-13,35.16697311401367,17.461408615112305
2022-07-14,33.829593658447266,16.82450294494629
2022-07-15,34.21640396118164,17.110496520996094
2022-07-18,34.9365348815918,17.694765090942383
2022-07-19,36.1298942565918,18.396591186523438
2022-07-20,36.64427185058594,18.37027359008789
2022-07-21,36.64838409423828,18.207975387573242
2022-07-22,36.059932708740234,17.93163299560547
2022-07-25,36.80886459350586,18.28254508972168
2022-07-26,36.471439361572266,18.137792587280273
2022-07-27,36.51258850097656,18.405363082885742
2022-07-28,36.78829574584961,18.532569885253906
2022-07-29,37.85820007324219,19.155439376831055
2022-08-01,37.74298095703125,18.979982376098633
2022-08-02,38.18740463256836,18.9843692779541
2022-08-03,38.89518356323242,19.56776237487793
2022-08-04,39.77580261230469,19.971311569213867
2022-08-05,40.195533752441406,19.975698471069336
2022-08-08,39.91982650756836,20.067811965942383
2022-08-09,39.91982650756836,20.01078987121582
2022-08-10,40.52062225341797,20.418724060058594
2022-08-11,40.78398132324219,20.484521865844727
2022-08-12,41.50410842895508,20.800342559814453
2022-08-15,41.216060638427734,20.695068359375
2022-08-16,41.25720977783203,20.730159759521484
2022-08-17,40.7181396484375,20.431884765625
2022-08-18,40.351905822753906,20.34415626525879
2022-08-19,39.224388122558594,19.76076316833496
2022-08-22,38.25324249267578,19.16421127319336
2022-08-23,38.37257766723633,19.25193977355957
2022-08-24,38.40138626098633,19.243167877197266
2022-08-25,38.38080596923828,19.155439376831055
2022-08-26,37.73474884033203,18.94489097595215
2022-08-29,37.660675048828125,19.098417282104492
2022-08-30,38.17917251586914,19.357215881347656
2022-08-31,38.25735855102539,19.37037467956543
2022-09-01,37.841739654541016,19.34844207763672
2022-09-02,39.07624816894531,20.256427764892578
2022-09-05,38.23678207397461,19.773923873901367
2022-09-06,38.31908416748047,19.879196166992188
2022-09-07,38.282047271728516,19.72128677368164
2022-09-08,39.04332733154297,20.238882064819336
2022-09-09,40.06385040283203,20.822275161743164
2022-09-12,41.61109924316406,21.331098556518555
2022-09-13,41.38888931274414,21.265300750732422
2022-09-14,41.35596466064453,21.25214195251465
2022-09-15,41.446502685546875,21.502166748046875
2022-09-16,40.59469223022461,21.05036735534668
2022-09-19,40.61937713623047,21.01089096069336
2022-09-20,39.866329193115234,20.56786346435547
2022-09-21,39.475406646728516,20.300291061401367
2022-09-22,39.685272216796875,20.624887466430664
2022-09-23,38.60301971435547,19.813400268554688
2022-09-26,38.031028747558594,19.392305374145508
2022-09-27,37.125728607177734,19.256328582763672
2022-09-28,35.67723846435547,18.41852378845215
2022-09-29,35.006492614746094,17.655288696289062
2022-09-30,35.88710403442383,17.909700393676758
2022-10-03,36.11343002319336,18.21236228942871
2022-10-04,37.42612075805664,18.940505981445312
2022-10-05,36.30683898925781,18.54572868347168
2022-10-06,35.91179275512695,18.5237979888916
2022-10-07,35.89533615112305,18.690481185913086
2022-10-10,36.035247802734375,18.909801483154297
2022-10-11,35.19578170776367,18.743118286132812
2022-10-12,34.85012435913086,18.624683380126953
2022-10-13,35.751312255859375,19.34844207763672
2022-10-14,36.261573791503906,19.488807678222656
2022-10-17,37.34794235229492,19.738832473754883
2022-10-18,37.998111724853516,19.953767776489258
2022-10-19,37.788246154785156,19.769535064697266
2022-10-20,38.18328857421875,19.936220169067383
2022-10-21,38.17094039916992,19.848491668701172
2022-10-24,38.652400970458984,20.186246871948242
2022-10-25,38.9569091796875,20.414339065551758
2022-10-26,38.8704948425293,20.40995216369629
2022-10-27,39.010406494140625,20.418724060058594
2022-10-28,38.9157600402832,20.111677169799805
2022-10-31,39.088592529296875,20.374860763549805
2022-11-01,39.372528076171875,20.58102035522461
2022-11-02,39.40544891357422,20.488906860351562
2022-11-03,40.64406967163086,20.616113662719727
2022-11-04,41.6687126159668,21.14248275756836
2022-11-07,41.71809005737305,20.695068359375
2022-11-08,41.71809005737305,20.8924560546875
2022-11-09,41.36419677734375,20.528385162353516
2022-11-10,41.84977340698242,20.681909561157227
2022-11-11,42.59870529174805,20.98895835876465
2022-11-14,42.94437026977539,21.195119857788086
2022-11-15,43.183040618896484,21.410051345825195
2022-11-16,42.870296478271484,20.949480056762695
2022-11-17,43.21595764160156,21.124937057495117
2022-11-18,43.87436294555664,21.081073760986328
2022-11-21,43.306488037109375,20.98457145690918
2022-11-22,43.158348083496094,20.8924560546875
2022-11-23,43.405250549316406,21.12055015563965
2022-11-24,43.80852127075195,21.374961853027344
2022-11-25,43.89082717895508,21.313552856445312
2022-11-28,43.454627990722656,21.063528060913086
2022-11-29,44.08834457397461,21.12055015563965
2022-11-30,43.97312545776367,21.04598045349121
2022-12-01,43.314720153808594,20.497678756713867
2022-12-02,43.41347885131836,20.515226364135742
2022-12-05,43.05958557128906,20.287132263183594
2022-12-06,43.174808502197266,19.95815086364746
2022-12-07,42.796226501464844,19.734445571899414
2022-12-08,42.796226501464844,19.5721492767334
2022-12-09,43.52870178222656,19.852876663208008
2022-12-12,43.355865478515625,19.686193466186523
2022-12-13,44.137725830078125,20.25204086303711
2022-12-14,44.038963317871094,19.927446365356445
2022-12-15,42.52463150024414,19.40985107421875
2022-12-16,43.24065399169922,19.65549087524414
2022-12-19,42.9608268737793,19.642330169677734
2022-12-20,43.56985092163086,20.085359573364258
2022-12-21,44.45869827270508,20.659976959228516
2022-12-22,44.285865783691406,20.506452560424805
2022-12-23,44.27763366699219,20.677522659301758
2022-12-26,44.27763366699219,20.677522659301758
2022-12-27,44.442237854003906,20.730159759521484
2022-12-28,44.080116271972656,20.63365936279297
2022-12-29,44.3681640625,20.72138786315918
2022-12-30,43.824981689453125,20.598567962646484
2023-01-02,45.2076301574707,21.217050552368164
2023-01-03,46.096473693847656,21.554805755615234
2023-01-04,47.98938751220703,22.344358444213867
2023-01-05,48.236289978027344,22.31804084777832
2023-01-06,48.647789001464844,22.37944793701172
2023-01-09,48.57371520996094,21.993446350097656
2023-01-10,48.02230453491211,21.53725814819336
2023-01-11,48.22805404663086,21.278459548950195
2023-01-12,49.11690139770508,21.791669845581055
2023-01-13,49.26504135131836,21.668851852416992
2023-01-16,49.01814270019531,21.747806549072266
2023-01-17,48.96052932739258,21.550418853759766
2023-01-18,49.083980560302734,21.699556350708008
2023-01-19,48.47496032714844,21.24336814880371
2023-01-20,49.09221267700195,21.475849151611328
2023-01-23,49.544864654541016,21.664464950561523
2023-01-24,49.99751663208008,22.015377044677734
2023-01-25,50.195037841796875,21.91887664794922
2023-01-26,50.80405807495117,22.335582733154297
2023-01-27,51.050960540771484,23.3356876373291
2023-01-30,51.11680221557617,23.348844528198242
2023-01-31,51.76697540283203,23.93223762512207
2023-02-01,52.00564193725586,24.015579223632812
2023-02-02,50.69707107543945,24.1252384185791
2023-02-03,50.795833587646484,24.419126510620117
2023-02-06,49.99751663208008,24.173490524291992
2023-02-07,51.30609130859375,24.585811614990234
2023-02-08,52.548824310302734,23.348844528198242
2023-02-09,53.00971221923828,23.28743553161621
2023-02-10,52.33484649658203,23.02863883972168
2023-02-13,52.112632751464844,23.20409393310547
2023-02-14,52.98501968383789,23.256731033325195
2023-02-15,52.83687973022461,23.51114273071289
2023-02-16,54.153690338134766,24.563880920410156
2023-02-17,53.84917449951172,24.44106101989746
2023-02-20,53.90678405761719,24.322628021240234
2023-02-21,53.824485778808594,23.93223762512207
2023-02-22,52.63935852050781,23.46727752685547
2023-02-23,53.322452545166016,23.519914627075195
2023-02-24,52.581748962402344,23.15145492553711
2023-02-27,53.873863220214844,23.497982025146484
2023-02-28,54.441741943359375,23.967327117919922
2023-03-01,52.1784782409668,23.300594329833984
2023-03-02,52.153785705566406,23.23479652404785
2023-03-03,52.88626480102539,23.62080192565918
2023-03-06,53.44590377807617,24.06821632385254
2023-03-07,52.60643768310547,23.809417724609375
2023-03-08,52.672279357910156,23.813804626464844
2023-03-09,51.5529899597168,23.44534683227539
2023-03-10,49.58601379394531,22.392608642578125
2023-03-13,46.21169662475586,20.997730255126953
2023-03-14,47.635494232177734,21.471464157104492
2023-03-15,42.82091522216797,18.85716438293457
2023-03-16,43.380558013916016,18.629070281982422
2023-03-17,42.532867431640625,18.598365783691406
2023-03-20,43.257110595703125,18.444843292236328
2023-03-21,45.05126190185547,19.238780975341797
2023-03-22,44.82904815673828,19.04139518737793
2023-03-23,43.849674224853516,18.598365783691406
2023-03-24,41.53703308105469,17.457901000976562
2023-03-27,42.62339782714844,17.512292861938477
2023-03-28,42.77153778076172,17.324552536010742
2023-03-29,43.92374038696289,17.6596736907959
2023-03-30,44.87842559814453,18.225521087646484
2023-03-31,45.43806838989258,18.23429298400879
2023-04-03,45.923641204833984,18.686094284057617
2023-04-04,46.368064880371094,18.563274383544922
2023-04-05,45.948333740234375,18.466773986816406
2023-04-06,47.10054016113281,18.765047073364258
2023-04-07,47.10054016113281,18.765047073364258
2023-04-10,47.10054016113281,18.765047073364258
2023-04-11,46.84540557861328,18.909801483154297
2023-04-12,46.9688606262207,18.99314308166504
2023-04-13,47.35567092895508,18.962438583374023
2023-04-14,48.87822723388672,19.651103973388672
2023-04-17,47.890625,19.243167877197266
2023-04-18,48.89468765258789,19.651103973388672
2023-04-19,49.05105972290039,19.8353328704834
2023-04-20,48.43380355834961,19.58969497680664
2023-04-21,48.277435302734375,19.5063533782959
2023-04-24,48.67247772216797,19.576534271240234
2023-04-25,47.51204299926758,18.940505981445312
2023-04-26,47.41328048706055,19.050167083740234
2023-04-27,48.34328079223633,19.265100479125977
2023-04-28,48.219825744628906,19.32212257385254
2023-05-01,48.219825744628906,19.32212257385254
2023-05-02,46.878326416015625,18.975597381591797
2023-05-03,46.3269157409668,18.804527282714844
2023-05-04,46.03886413574219,18.41852378845215
2023-05-05,47.64372634887695,18.966825485229492
2023-05-08,47.972923278808594,18.966825485229492
2023-05-09,48.07991409301758,19.001914978027344
2023-05-10,47.66841125488281,19.21685028076172
2023-05-11,47.19929885864258,19.12473487854004
2023-05-12,48.13752746582031,19.352827072143555
