Date,IGLT.L,^TNX
2022-08-09,10.946158409118652,2.796999931335449
2022-08-10,10.946158409118652,2.7860000133514404
2022-08-11,10.82075309753418,2.888000011444092
2022-08-12,10.753571510314941,2.8489999771118164
2022-08-15,10.861061096191406,2.7909998893737793
2022-08-16,10.753571510314941,2.8239998817443848
2022-08-17,10.623684883117676,2.8929998874664307
2022-08-18,10.610249519348145,2.880000114440918
2022-08-19,10.489322662353516,2.989000082015991
2022-08-22,10.38407039642334,3.0369999408721924
2022-08-23,10.332564353942871,3.053999900817871
2022-08-24,10.251945495605469,3.1059999465942383
2022-08-25,10.3012113571167,3.0260000228881836
2022-08-26,10.31464958190918,3.0350000858306885
2022-08-29,10.31464958190918,3.109999895095825
2022-08-30,10.220595359802246,3.109999895095825
2022-08-31,10.104145050048828,3.132999897003174
2022-09-01,9.985458374023438,3.265000104904175
2022-09-02,9.936190605163574,3.193000078201294
2022-09-05,9.987696647644043,3.193000078201294
2022-09-06,9.862292289733887,3.3399999141693115
2022-09-07,9.880205154418945,3.265000104904175
2022-09-08,9.750321388244629,3.2920000553131104
2022-09-09,9.783912658691406,3.321000099182129
2022-09-12,9.833178520202637,3.361999988555908
2022-09-13,9.781673431396484,3.421999931335449
2022-09-14,9.830941200256348,3.4119999408721924
2022-09-15,9.782793045043945,3.4590001106262207
2022-09-16,9.781673431396484,3.447999954223633
2022-09-19,9.781673431396484,3.490000009536743
2022-09-20,9.656266212463379,3.571000099182129
2022-09-21,9.660745620727539,3.509999990463257
2022-09-22,9.468157768249512,3.7079999446868896
2022-09-23,9.217344284057617,3.697000026702881
2022-09-26,8.939661026000977,3.878000020980835
2022-09-27,8.565682411193848,3.9639999866485596
2022-09-28,9.181514739990234,3.7049999237060547
2022-09-29,9.172557830810547,3.746999979019165
2022-09-30,9.324836730957031,3.803999900817871
2022-10-03,9.304680824279785,3.6510000228881836
2022-10-04,9.230783462524414,3.617000102996826
2022-10-05,9.114333152770996,3.759000062942505
2022-10-06,8.988926887512207,3.8259999752044678
2022-10-07,8.917267799377441,3.882999897003174
2022-10-10,8.697806358337402,3.888000011444092
2022-10-11,8.72243881225586,3.938999891281128
2022-10-12,8.713481903076172,3.9019999504089355
2022-10-13,8.8702392578125,3.9519999027252197
2022-10-14,8.753790855407715,4.010000228881836
2022-10-17,9.078503608703613,4.014999866485596
2022-10-18,9.125529289245605,3.997999906539917
2022-10-19,9.297964096069336,4.126999855041504
2022-10-20,9.297964096069336,4.22599983215332
2022-10-21,9.132247924804688,4.2129998207092285
2022-10-24,9.405454635620117,4.234000205993652
2022-10-25,9.490551948547363,4.107999801635742
2022-10-26,9.530861854553223,4.014999866485596
2022-10-27,9.669703483581543,3.937000036239624
2022-10-28,9.642831802368164,4.010000228881836
2022-10-31,9.580126762390137,4.077000141143799
2022-11-01,9.633872985839844,4.052000045776367
2022-11-02,9.6652250289917,4.059000015258789
2022-11-03,9.562213897705078,4.124000072479248
2022-11-04,9.521903991699219,4.156000137329102
2022-11-07,9.459200859069824,4.214000225067139
2022-11-08,9.537578582763672,4.125999927520752
2022-11-09,9.660745620727539,4.151000022888184
2022-11-10,9.835416793823242,3.8289999961853027
2022-11-11,9.741364479064941,3.812999963760376
2022-11-14,9.741364479064941,3.865000009536743
2022-11-15,9.804064750671387,3.7990000247955322
2022-11-16,9.945149421691895,3.691999912261963
2022-11-17,9.881363868713379,3.7750000953674316
2022-11-18,9.861063957214355,3.818000078201294
2022-11-21,9.92421817779541,3.825000047683716
2022-11-22,9.919706344604492,3.757999897003174
2022-11-23,10.048270225524902,3.7060000896453857
2022-11-24,9.98285961151123,3.7060000896453857
2022-11-25,9.919706344604492,3.690999984741211
2022-11-28,9.906172752380371,3.703000068664551
2022-11-29,9.92421817779541,3.747999906539917
2022-11-30,9.856553077697754,3.703000068664551
2022-12-01,9.906172752380371,3.5290000438690186
2022-12-02,9.829486846923828,3.50600004196167
2022-12-05,9.879107475280762,3.5989999771118164
2022-12-06,9.906172752380371,3.513000011444092
2022-12-07,9.888130187988281,3.4079999923706055
2022-12-08,9.861063957214355,3.490999937057495
2022-12-09,9.784377098083496,3.566999912261963
2022-12-12,9.730244636535645,3.6110000610351562
2022-12-13,9.65806770324707,3.500999927520752
2022-12-14,9.653556823730469,3.503000020980835
2022-12-15,9.72573184967041,3.450000047683716
2022-12-16,9.65806770324707,3.4820001125335693
2022-12-19,9.5498046875,3.5810000896453857
2022-12-20,9.473116874694824,3.684000015258789
2022-12-21,9.513715744018555,3.684000015258789
2022-12-22,9.493416786193848,3.6689999103546143
2022-12-23,9.48214054107666,3.750999927520752
